Date,Open,High,Low,Close,Adj Close,Volume
2020-09-18,179500.000000,182000.000000,176500.000000,182000.000000,182000.000000,138109
2020-09-21,181500.000000,183000.000000,172500.000000,177000.000000,177000.000000,141232
2020-09-22,173500.000000,176000.000000,168000.000000,168500.000000,168500.000000,123811
2020-09-23,170000.000000,174500.000000,166500.000000,169500.000000,169500.000000,104907
2020-09-24,168000.000000,173500.000000,164000.000000,170000.000000,170000.000000,143177
2020-09-25,170500.000000,174000.000000,168500.000000,169500.000000,169500.000000,73251
2020-09-28,170000.000000,177500.000000,168500.000000,172000.000000,172000.000000,74447
2020-09-29,175000.000000,180000.000000,173500.000000,177500.000000,177500.000000,102032
2020-10-05,177500.000000,182000.000000,173000.000000,182000.000000,182000.000000,102663
2020-10-06,183000.000000,183500.000000,176000.000000,179000.000000,179000.000000,79140
2020-10-07,179000.000000,185000.000000,179000.000000,183000.000000,183000.000000,107720
2020-10-08,185000.000000,190000.000000,182500.000000,184000.000000,184000.000000,96198
2020-10-12,183500.000000,190500.000000,183000.000000,188500.000000,188500.000000,85669
2020-10-13,187000.000000,189000.000000,183000.000000,186500.000000,186500.000000,86811
2020-10-14,193000.000000,193500.000000,177000.000000,180500.000000,180500.000000,252777
2020-10-15,183500.000000,185500.000000,179000.000000,181500.000000,181500.000000,138315
2020-10-16,183500.000000,183500.000000,178000.000000,181000.000000,181000.000000,60771
2020-10-19,183000.000000,184000.000000,178500.000000,181500.000000,181500.000000,66424
2020-10-20,181500.000000,187000.000000,179500.000000,182500.000000,182500.000000,76105
2020-10-21,182000.000000,184000.000000,177500.000000,179000.000000,179000.000000,57818
2020-10-22,178000.000000,178000.000000,168500.000000,170000.000000,170000.000000,114299
2020-10-23,171500.000000,172000.000000,165500.000000,167500.000000,167500.000000,127101
2020-10-26,166000.000000,166500.000000,161000.000000,163500.000000,163500.000000,113145
2020-10-27,164000.000000,165500.000000,159000.000000,160500.000000,160500.000000,1884952
2020-10-28,159000.000000,162000.000000,157500.000000,161000.000000,161000.000000,87836
2020-10-29,159000.000000,161000.000000,157000.000000,159000.000000,159000.000000,88707
2020-10-30,160000.000000,161000.000000,155500.000000,159500.000000,159500.000000,83732
2020-11-02,160000.000000,161000.000000,159000.000000,161000.000000,161000.000000,35714
2020-11-03,160000.000000,165000.000000,160000.000000,163000.000000,163000.000000,71879
2020-11-04,163500.000000,164500.000000,160500.000000,162000.000000,162000.000000,55479
2020-11-05,163000.000000,166000.000000,162000.000000,166000.000000,166000.000000,89516
2020-11-06,166000.000000,166000.000000,158500.000000,160000.000000,160000.000000,173140
2020-11-09,160500.000000,162500.000000,160000.000000,162000.000000,162000.000000,102846
2020-11-10,161000.000000,161500.000000,153500.000000,155500.000000,155500.000000,237909
2020-11-11,155500.000000,158000.000000,155500.000000,158000.000000,158000.000000,86741
2020-11-12,158000.000000,161000.000000,156000.000000,161000.000000,161000.000000,94750
2020-11-13,160500.000000,162500.000000,158000.000000,161000.000000,161000.000000,96404
2020-11-16,162500.000000,162500.000000,159500.000000,159500.000000,159500.000000,73300
2020-11-17,159500.000000,160000.000000,157000.000000,157000.000000,157000.000000,69739
2020-11-18,158500.000000,164500.000000,157000.000000,164000.000000,164000.000000,151690
2020-11-19,163500.000000,171500.000000,162000.000000,166000.000000,166000.000000,212258
2020-11-20,167000.000000,171000.000000,167000.000000,169500.000000,169500.000000,112262
2020-11-23,169500.000000,169500.000000,164500.000000,169000.000000,169000.000000,88154
2020-11-24,168500.000000,168500.000000,165000.000000,165500.000000,165500.000000,82112
2020-11-25,165500.000000,166000.000000,162500.000000,163500.000000,163500.000000,94025
2020-11-26,162500.000000,166000.000000,162500.000000,166000.000000,166000.000000,59500
2020-11-27,166000.000000,166000.000000,161500.000000,162500.000000,162500.000000,72347
2020-11-30,164500.000000,166000.000000,162500.000000,166000.000000,166000.000000,118430
2020-12-01,166000.000000,166000.000000,164000.000000,164500.000000,164500.000000,49589
2020-12-02,164500.000000,164500.000000,161500.000000,162000.000000,162000.000000,96844
2020-12-03,161500.000000,162500.000000,160500.000000,162500.000000,162500.000000,74693
2020-12-04,162500.000000,163000.000000,160500.000000,161500.000000,161500.000000,64608
2020-12-07,159500.000000,160000.000000,157500.000000,158000.000000,158000.000000,112933
2020-12-08,159000.000000,160500.000000,158000.000000,159500.000000,159500.000000,70202
2020-12-09,159000.000000,161000.000000,158500.000000,160500.000000,160500.000000,76452
2020-12-10,162000.000000,162000.000000,158500.000000,161500.000000,161500.000000,135637
2020-12-11,161500.000000,162500.000000,161000.000000,161000.000000,161000.000000,75168
2020-12-14,162500.000000,162500.000000,160000.000000,161500.000000,161500.000000,66886
2020-12-15,161500.000000,162500.000000,160500.000000,161000.000000,161000.000000,53821
2020-12-16,161500.000000,162500.000000,160500.000000,161500.000000,161500.000000,74179
2020-12-17,162500.000000,162500.000000,160500.000000,160500.000000,160500.000000,49182
2020-12-18,161000.000000,163500.000000,160500.000000,163500.000000,163500.000000,83471
2020-12-21,164000.000000,164000.000000,161000.000000,163500.000000,163500.000000,60695
2020-12-22,163000.000000,165000.000000,161500.000000,161500.000000,161500.000000,74180
2020-12-23,162500.000000,164000.000000,162000.000000,163000.000000,163000.000000,45348
2020-12-24,163000.000000,164000.000000,161000.000000,163500.000000,163500.000000,62372
2020-12-28,163500.000000,164500.000000,161000.000000,164000.000000,164000.000000,101842
2020-12-29,162500.000000,164500.000000,162000.000000,164000.000000,164000.000000,65749
2020-12-30,164000.000000,166500.000000,163000.000000,165500.000000,165500.000000,70687
2021-01-04,167500.000000,169000.000000,163500.000000,168500.000000,168500.000000,118757
2021-01-05,168000.000000,179000.000000,167500.000000,177000.000000,177000.000000,275065
2021-01-06,177000.000000,177000.000000,170500.000000,172000.000000,172000.000000,133609
2021-01-07,174000.000000,177000.000000,172000.000000,174500.000000,174500.000000,111350
2021-01-08,175000.000000,175000.000000,170500.000000,173000.000000,173000.000000,119868
2021-01-11,173000.000000,173500.000000,167500.000000,170000.000000,170000.000000,138200
2021-01-12,171500.000000,172000.000000,168000.000000,172000.000000,172000.000000,88355
2021-01-13,173000.000000,173000.000000,170000.000000,170500.000000,170500.000000,71433
2021-01-14,169500.000000,172500.000000,168500.000000,171000.000000,171000.000000,97606
2021-01-15,172000.000000,176500.000000,169000.000000,169000.000000,169000.000000,146533
2021-01-18,167500.000000,168500.000000,161000.000000,161500.000000,161500.000000,124302
2021-01-19,163000.000000,167000.000000,163000.000000,165000.000000,165000.000000,74337
2021-01-20,165500.000000,167500.000000,163500.000000,167000.000000,167000.000000,72783
2021-01-21,167500.000000,169500.000000,167000.000000,169000.000000,169000.000000,79789
2021-01-22,171000.000000,172000.000000,166500.000000,171000.000000,171000.000000,109649
2021-01-25,172000.000000,173000.000000,169500.000000,172000.000000,172000.000000,70851
2021-01-26,172000.000000,172000.000000,169000.000000,169500.000000,169500.000000,62947
2021-01-27,171000.000000,172000.000000,167500.000000,169000.000000,169000.000000,83331
2021-01-28,167000.000000,177000.000000,165000.000000,173500.000000,173500.000000,186405
2021-01-29,175500.000000,175500.000000,166500.000000,168000.000000,168000.000000,158729
2021-02-01,169500.000000,171000.000000,164500.000000,170000.000000,170000.000000,64790
2021-02-02,170000.000000,176000.000000,169000.000000,174000.000000,174000.000000,122668
2021-02-03,176500.000000,191500.000000,174000.000000,189500.000000,189500.000000,469408
2021-02-04,193000.000000,194500.000000,185500.000000,188500.000000,188500.000000,198308
2021-02-05,189000.000000,189000.000000,182500.000000,184000.000000,184000.000000,92775
2021-02-08,185500.000000,186500.000000,178500.000000,180000.000000,180000.000000,109852
2021-02-09,180000.000000,181000.000000,176000.000000,177000.000000,177000.000000,69934
2021-02-10,177000.000000,177000.000000,172000.000000,173500.000000,173500.000000,118702
2021-02-15,176000.000000,176000.000000,172500.000000,173500.000000,173500.000000,95929
2021-02-16,174500.000000,179000.000000,173500.000000,179000.000000,179000.000000,102372
2021-02-17,179500.000000,179500.000000,173000.000000,174500.000000,174500.000000,90898
2021-02-18,175500.000000,176000.000000,171500.000000,171500.000000,171500.000000,73557
2021-02-19,171500.000000,173500.000000,168500.000000,170500.000000,170500.000000,71528
2021-02-22,172000.000000,174500.000000,171500.000000,171500.000000,171500.000000,53738
2021-02-23,172000.000000,172500.000000,169000.000000,170500.000000,170500.000000,66345
2021-02-24,170500.000000,171000.000000,165500.000000,165500.000000,165500.000000,79450
2021-02-25,166500.000000,168000.000000,162500.000000,167500.000000,167500.000000,92447
2021-02-26,165500.000000,166000.000000,162500.000000,164000.000000,164000.000000,71990
2021-03-02,166000.000000,166500.000000,162000.000000,163000.000000,163000.000000,57658
2021-03-03,163000.000000,170000.000000,163000.000000,168000.000000,168000.000000,67078
2021-03-04,168000.000000,172500.000000,166000.000000,170500.000000,170500.000000,104989
2021-03-05,170500.000000,170500.000000,166500.000000,167000.000000,167000.000000,55587
2021-03-08,168000.000000,170500.000000,167000.000000,168000.000000,168000.000000,35081
2021-03-09,169000.000000,170500.000000,164000.000000,165000.000000,165000.000000,74939
2021-03-10,167000.000000,169500.000000,165000.000000,166500.000000,166500.000000,47118
2021-03-11,167000.000000,171000.000000,167000.000000,169000.000000,169000.000000,65418
2021-03-12,171000.000000,171000.000000,169500.000000,170500.000000,170500.000000,37967
2021-03-15,170000.000000,172000.000000,168000.000000,172000.000000,172000.000000,42498
2021-03-16,173000.000000,176500.000000,172500.000000,176000.000000,176000.000000,127553
2021-03-17,176500.000000,176500.000000,174000.000000,176000.000000,176000.000000,48787
2021-03-18,176500.000000,178500.000000,174000.000000,174000.000000,174000.000000,61926
2021-03-19,172000.000000,172500.000000,169000.000000,169500.000000,169500.000000,62610
2021-03-22,171000.000000,174000.000000,169500.000000,174000.000000,174000.000000,51633
2021-03-23,174500.000000,175500.000000,171500.000000,173500.000000,173500.000000,42919
2021-03-24,173500.000000,182500.000000,173000.000000,180000.000000,180000.000000,149224
2021-03-25,181500.000000,186000.000000,172000.000000,178500.000000,178500.000000,209785
2021-03-26,180500.000000,187000.000000,180500.000000,185000.000000,185000.000000,152253
2021-03-29,185000.000000,190000.000000,185000.000000,189500.000000,189500.000000,107560
2021-03-30,190000.000000,190500.000000,184000.000000,186500.000000,186500.000000,78020
2021-03-31,186500.000000,187000.000000,181000.000000,183000.000000,183000.000000,71655
2021-04-01,182500.000000,185500.000000,178500.000000,180500.000000,180500.000000,74956
2021-04-02,179500.000000,183000.000000,179500.000000,182000.000000,182000.000000,43726
2021-04-05,181500.000000,182000.000000,179500.000000,180500.000000,180500.000000,29617
2021-04-06,180000.000000,183500.000000,178000.000000,183500.000000,183500.000000,48109
2021-04-07,182000.000000,183500.000000,180500.000000,183000.000000,183000.000000,37515
2021-04-08,183000.000000,183000.000000,179000.000000,179000.000000,179000.000000,47903
2021-04-09,179000.000000,180000.000000,177500.000000,178000.000000,178000.000000,50022
2021-04-12,178500.000000,180000.000000,177000.000000,178000.000000,178000.000000,33527
2021-04-13,178500.000000,178500.000000,175000.000000,175000.000000,175000.000000,69826
2021-04-14,175500.000000,177500.000000,175500.000000,176000.000000,176000.000000,30917
2021-04-15,176000.000000,176500.000000,174500.000000,174500.000000,174500.000000,43076
2021-04-16,174500.000000,180500.000000,174500.000000,179500.000000,179500.000000,66232
2021-04-19,180000.000000,180500.000000,178500.000000,179000.000000,179000.000000,27927
2021-04-20,180000.000000,181000.000000,178000.000000,180000.000000,180000.000000,48302
2021-04-21,181000.000000,181000.000000,176000.000000,178500.000000,178500.000000,53612
2021-04-22,178000.000000,179500.000000,177000.000000,177000.000000,177000.000000,31722
2021-04-23,177000.000000,178500.000000,175500.000000,176000.000000,176000.000000,32772
2021-04-26,176500.000000,181000.000000,176000.000000,180500.000000,180500.000000,48585
2021-04-27,180500.000000,180500.000000,177500.000000,179000.000000,179000.000000,28245
2021-04-28,180500.000000,180500.000000,178500.000000,178500.000000,178500.000000,28790
2021-04-29,178500.000000,179500.000000,173000.000000,174000.000000,174000.000000,52779
2021-04-30,173000.000000,176500.000000,171000.000000,171500.000000,171500.000000,40781
2021-05-03,171500.000000,173000.000000,167500.000000,167500.000000,167500.000000,54026
2021-05-04,167000.000000,169000.000000,166000.000000,168500.000000,168500.000000,46680
2021-05-06,168500.000000,170000.000000,167000.000000,170000.000000,170000.000000,46901
2021-05-07,170500.000000,175000.000000,168500.000000,168500.000000,168500.000000,78677
2021-05-10,169000.000000,174500.000000,169000.000000,172500.000000,172500.000000,101583
2021-05-11,173000.000000,174500.000000,169000.000000,170500.000000,170500.000000,76682
2021-05-12,170500.000000,170500.000000,165500.000000,168500.000000,168500.000000,73294
2021-05-13,166000.000000,171500.000000,165500.000000,171500.000000,171500.000000,68299
2021-05-14,170000.000000,171000.000000,168500.000000,170000.000000,170000.000000,36920
2021-05-17,170000.000000,170000.000000,168500.000000,169500.000000,169500.000000,26626
2021-05-18,170500.000000,171500.000000,170000.000000,171500.000000,171500.000000,33343
2021-05-20,169500.000000,171000.000000,168000.000000,170000.000000,170000.000000,29555
2021-05-21,170500.000000,171500.000000,169000.000000,169500.000000,169500.000000,31253
2021-05-24,169000.000000,170000.000000,165000.000000,166500.000000,166500.000000,43526
2021-05-25,167000.000000,169500.000000,167000.000000,169500.000000,169500.000000,40048
2021-05-26,170500.000000,174000.000000,169500.000000,170500.000000,170500.000000,45148
2021-05-27,169500.000000,171500.000000,168000.000000,171500.000000,171500.000000,78104
2021-05-28,171500.000000,171500.000000,169500.000000,170000.000000,170000.000000,29812
2021-05-31,171000.000000,171000.000000,168000.000000,170000.000000,170000.000000,44536
2021-06-01,170000.000000,170500.000000,168500.000000,169500.000000,169500.000000,46783
2021-06-02,169500.000000,170500.000000,168000.000000,168500.000000,168500.000000,48773
2021-06-03,168500.000000,170000.000000,168000.000000,170000.000000,170000.000000,46776
2021-06-04,168500.000000,169500.000000,166500.000000,167000.000000,167000.000000,76675
2021-06-07,167000.000000,168000.000000,166000.000000,166500.000000,166500.000000,49827
2021-06-08,167500.000000,168500.000000,166500.000000,168000.000000,168000.000000,30942
2021-06-09,168000.000000,168000.000000,166000.000000,166000.000000,166000.000000,27831
